Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
Valve.701HV.Mode,DB265.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.701HV.Out,DB265.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.701HV.Pos,DB265.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.702HV.Error,DB266.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.702HV.MMV,DB266.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.702HV.Mode,DB266.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.702HV.Out,DB266.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.702HV.Pos,DB266.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.703V.Error,DB237.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.703V.MMV,DB237.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.703V.Mode,DB237.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.703V.Out,DB237.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.703V.Pos,DB237.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.704V.Error,DB238.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.704V.MMV,DB238.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.704V.Mode,DB238.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.704V.Out,DB238.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.704V.Pos,DB238.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.705V.Error,DB239.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.705V.MMV,DB239.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.705V.Mode,DB239.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.705V.Out,DB239.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.705V.Pos,DB239.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.708V.Error,DB240.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.708V.MMV,DB240.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.708V.Mode,DB240.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.708V.Out,DB240.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.708V.Pos,DB240.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.709V.Error,DB241.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.709V.MMV,DB241.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.709V.Mode,DB241.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.709V.Out,DB241.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.709V.Pos,DB241.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.710V.Error,DB242.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.710V.MMV,DB242.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.710V.Mode,DB242.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.710V.Out,DB242.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.710V.Pos,DB242.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.711V.Error,DB243.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.711V.MMV,DB243.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.711V.Mode,DB243.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.711V.Out,DB243.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.711V.Pos,DB243.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.713V.Error,DB244.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.713V.MMV,DB244.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.713V.Mode,DB244.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.713V.Out,DB244.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.713V.Pos,DB244.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.716HV.Error,DB267.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.716HV.MMV,DB267.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.716HV.Mode,DB267.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.716HV.Out,DB267.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.716HV.Pos,DB267.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.720HV.Error,DB268.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.720HV.MMV,DB268.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.720HV.Mode,DB268.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.720HV.Out,DB268.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.720HV.Pos,DB268.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.721V.Error,DB245.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.721V.MMV,DB245.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.721V.Mode,DB245.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.721V.Out,DB245.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.721V.Pos,DB245.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.723V.Error,DB246.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.723V.MMV,DB246.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.723V.Mode,DB246.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.723V.Out,DB246.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.723V.Pos,DB246.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.724V.Error,DB247.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.724V.MMV,DB247.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.724V.Mode,DB247.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.724V.Out,DB247.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.724V.Pos,DB247.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.725V.Error,DB248.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.725V.MMV,DB248.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.725V.Mode,DB248.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.725V.Out,DB248.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.725V.Pos,DB248.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.726V.Error,DB249.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.726V.MMV,DB249.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.726V.Mode,DB249.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.726V.Out,DB249.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.726V.Pos,DB249.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.727V.Error,DB250.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.727V.MMV,DB250.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.727V.Mode,DB250.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.727V.Out,DB250.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.727V.Pos,DB250.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.730HV.Error,DB269.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.730HV.MMV,DB269.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.730HV.Mode,DB269.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.730HV.Out,DB269.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.730HV.Pos,DB269.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.736HV.Error,DB270.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.736HV.MMV,DB270.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.736HV.Mode,DB270.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.736HV.Out,DB270.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.736HV.Pos,DB270.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.737V.Error,DB251.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.737V.MMV,DB251.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.737V.Mode,DB251.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.737V.Out,DB251.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.737V.Pos,DB251.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.739V.Error,DB252.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.739V.MMV,DB252.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.739V.Mode,DB252.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.739V.Out,DB252.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.739V.Pos,DB252.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.740V.Error,DB253.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.740V.MMV,DB253.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.740V.Mode,DB253.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.740V.Out,DB253.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.740V.Pos,DB253.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.741V.Error,DB254.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.741V.MMV,DB254.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.741V.Mode,DB254.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.741V.Out,DB254.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.741V.Pos,DB254.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.742V.Error,DB255.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.742V.MMV,DB255.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.742V.Mode,DB255.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.742V.Out,DB255.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.742V.Pos,DB255.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.743V.Error,DB256.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.743V.MMV,DB256.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.743V.Mode,DB256.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.743V.Out,DB256.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.743V.Pos,DB256.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.745HV.Error,DB271.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.745HV.MMV,DB271.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.745HV.Mode,DB271.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.745HV.Out,DB271.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.745HV.Pos,DB271.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.749HV.Error,DB272.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.749HV.MMV,DB272.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.749HV.Mode,DB272.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.749HV.Out,DB272.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.749HV.Pos,DB272.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.750HV.Error,DB273.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.750HV.MMV,DB273.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.750HV.Mode,DB273.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.750HV.Out,DB273.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.750HV.Pos,DB273.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.751V.Error,DB257.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.751V.MMV,DB257.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.751V.Mode,DB257.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.751V.Out,DB257.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.751V.Pos,DB257.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.752V.Error,DB258.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.752V.MMV,DB258.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.752V.Mode,DB258.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.752V.Out,DB258.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.752V.Pos,DB258.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.753V.Error,DB259.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.753V.MMV,DB259.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.753V.Mode,DB259.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.753V.Out,DB259.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.753V.Pos,DB259.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.756V.Error,DB260.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.756V.MMV,DB260.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.756V.Mode,DB260.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.756V.Out,DB260.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.756V.Pos,DB260.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.757V.Error,DB261.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.757V.MMV,DB261.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.757V.Mode,DB261.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.757V.Out,DB261.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.757V.Pos,DB261.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.758V.Error,DB262.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.758V.MMV,DB262.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.758V.Mode,DB262.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.758V.Out,DB262.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.758V.Pos,DB262.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.759V.Error,DB263.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.759V.MMV,DB263.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.759V.Mode,DB263.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.759V.Out,DB263.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.759V.Pos,DB263.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.760V.Error,DB264.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.760V.MMV,DB264.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.760V.Mode,DB264.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.760V.Out,DB264.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.760V.Pos,DB264.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.763HV.Error,DB274.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.763HV.MMV,DB274.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.763HV.Mode,DB274.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.763HV.Out,DB274.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.763HV.Pos,DB274.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-01.Error,DB128.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-01.MMV,DB128.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-01.Mode,DB128.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-01.Out,DB128.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-01.Pos,DB128.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-02.Error,DB129.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-02.MMV,DB129.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-02.Mode,DB129.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-02.Out,DB129.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-02.Pos,DB129.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-03.Error,DB130.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-03.MMV,DB130.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-03.Mode,DB130.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-03.Out,DB130.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-03.Pos,DB130.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-04.Error,DB131.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-04.MMV,DB131.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-04.Mode,DB131.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-04.Out,DB131.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-04.Pos,DB131.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-05.Error,DB132.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-05.MMV,DB132.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-05.Mode,DB132.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-05.Out,DB132.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-05.Pos,DB132.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-06.Error,DB133.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-06.MMV,DB133.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-06.Mode,DB133.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-06.Out,DB133.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-06.Pos,DB133.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-07.Error,DB134.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-07.MMV,DB134.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-07.Mode,DB134.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-07.Out,DB134.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-07.Pos,DB134.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-08.Error,DB135.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-08.MMV,DB135.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-08.Mode,DB135.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-08.Out,DB135.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-08.Pos,DB135.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-09.Error,DB136.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-09.MMV,DB136.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-09.Mode,DB136.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-09.Out,DB136.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-09.Pos,DB136.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-10.Error,DB137.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-10.MMV,DB137.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-10.Mode,DB137.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-10.Out,DB137.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-10.Pos,DB137.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-11.Error,DB138.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-11.MMV,DB138.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-11.Mode,DB138.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-11.Out,DB138.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-11.Pos,DB138.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-12.Error,DB139.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-12.MMV,DB139.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-12.Mode,DB139.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-12.Out,DB139.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-12.Pos,DB139.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-13.Error,DB140.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-13.MMV,DB140.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-13.Mode,DB140.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-13.Out,DB140.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-13.Pos,DB140.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-14.Error,DB141.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-14.MMV,DB141.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-14.Mode,DB141.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-14.Out,DB141.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-14.Pos,DB141.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-15.Error,DB142.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-15.MMV,DB142.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-15.Mode,DB142.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-15.Out,DB142.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-15.Pos,DB142.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-16.Error,DB143.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-16.MMV,DB143.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-16.Mode,DB143.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-16.Out,DB143.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-16.Pos,DB143.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-17.Error,DB144.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-17.MMV,DB144.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-17.Mode,DB144.WORD16,Word,1,R/W,1000,,,,,,,,,,,
